emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7
-2.017368395421867078e+00,-4.993890640703971151e+00,-5.478632609415510224e+00,-2.862851992277497093e+00,3.995998337833960967e+00,1.872279550223405664e+01,2.975654470022006226e+00,-3.115470684640175847e-02
6.331424131849594517e-01,-1.182256657461735472e+00,-1.240227931082912072e+00,1.279854607267189692e+00,4.706555925791020556e+00,8.103400531785165839e+00,2.301686109655314283e-01,2.635881528764103532e-01
7.090632540804548967e-01,4.851196958406847060e-01,-2.585133630843299279e-01,1.702313745157948421e-01,6.951440303055496095e-01,3.860328595834026544e+00,-1.177780273920008280e+00,4.584178027184955262e-01
-2.486053913550033911e+00,-2.296918200191214510e+00,-2.533408793775815404e+00,-1.512051901627091244e+00,2.091095537659912296e+00,5.009011762134783829e+00,-2.525043466760524602e+00,-2.610168798171601967e+00
-9.384512438075856000e-01,-9.061362158022974178e-01,-7.170914580042553332e-01,5.059047243222858370e-01,6.050962090672997284e+00,7.109681686658256616e+00,-1.364988511294131346e+00,-6.541696507769614310e-01
6.833724595207324448e-01,1.323065014879349910e+00,1.189416807094850093e+00,1.440249057085764672e+00,6.125285267231002528e+00,8.301560277077111749e+00,4.424517253654833837e-01,1.463926709173794860e+00
2.036000446352772997e+00,2.190314295535182865e+00,2.251330230053502746e+00,2.262087455673799319e+00,4.944110194434778727e+00,8.291485880000928788e+00,1.577448720655698855e+00,1.931185752758495688e+00
-1.525833917066068635e+00,-1.631623817286735445e+00,-1.566854507469005453e+00,-1.778874686025208707e+00,-3.527577204921534815e-01,2.713778944657102343e+00,-2.386711466165877926e+00,-2.438609875987964415e+00
2.312964471133141853e+00,2.066808353496633721e+00,1.338095354705277851e+00,1.292510623327063624e-01,-2.664467204192122907e+00,-1.480596372645622161e+00,1.651884701217960716e+00,1.638334853257918944e+00
3.721561423502310895e-01,-6.832924729259075569e-01,-1.826479366721472264e+00,-3.642715571296580634e+00,-9.262562708464558980e+00,-1.566965863568428752e+01,-5.068696231317484369e-01,1.545637230754087765e-01
-5.562765901086164089e-01,-2.034862591702955026e+00,-1.154609812050003237e+00,-1.428207938875577288e+00,-9.731876983359502020e+00,-1.741604457632793412e+01,-1.880357226907076296e+00,-1.311396132754218735e+00
-8.400116483899555675e-01,-9.404252527311611765e-01,-1.181975884698233781e+00,-1.201214263461030995e+00,-3.495627881420801053e+00,-5.049105584771325539e+00,-5.687096384370371460e-01,-5.895712712167009428e-01
6.663922884528281632e-01,1.897718064465146348e+00,9.823130295865962758e-01,1.504163970280715024e+00,2.730810013906342704e+00,-4.312986121834462949e+00,-1.776275732437139876e+00,1.504330066938804888e-01
1.020689971247101369e+00,3.427364839644836625e+00,4.112200157975691717e+00,2.977102328855077751e+00,3.043574894454017077e+00,-8.953333859291294772e-01,-1.860161725688211254e+00,-1.767082876075087572e-01
-5.757599748477819634e-01,2.159760260958594635e+00,5.545306891019770923e+00,-7.796261492214076050e-01,5.312587799726209425e-03,5.800003861849700293e+00,-9.617472455816867827e-01,-1.053797317971244318e+00
1.703014869145077714e+00,1.607431314125074451e+00,9.733016305476014374e-01,5.087000928792418941e-01,-9.721203250088897851e-01,1.781879553001709748e+00,9.327927877698469761e-01,1.630770294051033575e+00
6.489184949743137309e+00,5.915872669041255527e+00,5.292721052755410938e+00,4.892161980935085808e+00,1.966082647944964457e+00,-1.130457252852042682e+00,4.696331339518519776e+00,5.771654003845661407e+00
-1.699596459332214593e+00,-2.151149020216714725e+00,-1.479898622529905339e+00,-1.662444980450840326e+00,3.455730665839140237e+00,8.940180146268503769e-01,1.073801240991184125e+00,-1.830801435516095754e+00
-2.942970795333845757e+00,-3.509027548279747499e+00,-6.188122241416861513e+00,-4.987657941045640975e+00,-2.101893073289533564e+00,-4.400509678192452423e-01,4.909565753445817027e-01,-1.848350052491765538e+00
6.427094001894334552e-01,5.504532288756004421e-01,9.297849360943177821e-02,2.176715251201868373e+00,-2.075630670382010656e+00,-1.318788074072043681e+00,2.260624144360453336e+00,1.213359235664211555e+00
-2.160449175090213281e+00,-1.803781342701112900e+00,-2.302868083119078868e+00,1.399501233774954390e+00,-4.515726735073567255e+00,-6.703046156444824710e+00,-8.971471457327688803e-01,-1.376420461535644568e+00
-1.113697518911989093e+00,-2.159941899754326045e+00,-2.342276992047208850e+00,-6.477380346473458061e-01,-7.321761161841853216e-01,3.041051154349294183e+00,2.314901730761217635e+00,3.770500548059461665e-01
-3.546513865758494699e+00,-4.703594962150384085e+00,-4.243313158175137545e+00,-2.983618800262970439e+00,3.123902049911206014e+00,8.422854778320289171e+00,-1.287785789931758185e+00,-2.814753332762008675e+00
-6.228408706770520720e-01,-3.083174933865273637e-01,2.188987007919087624e-01,5.129456492715434024e-01,3.889405512728942860e+00,2.458257309283207626e+00,-1.871230259287729680e+00,-5.251419257384102313e-01
-3.675994977269510411e+00,-3.568095340357046119e+00,-3.364305853293184878e+00,-2.111534602313943410e+00,1.299742475430437416e+00,1.361616681053227307e+00,-3.780533169831061358e+00,-3.670125268419238473e+00
1.583350462887687549e+00,1.897252836055889347e+00,3.376093744009859954e+00,8.406248679269650026e+00,9.792004945043011332e+00,1.072852655186480675e+01,1.487990197305050000e+00,1.494347203772455224e+00
4.481981099986123596e+00,4.578164362548950095e+00,5.003975387612854320e+00,5.421826131701175555e+00,1.023242848334141009e+01,1.334855011693599103e+01,2.916097300155718663e+00,4.139502637396690332e+00
3.050480308989744316e+00,3.673298912048899467e+00,2.277437286464889965e+00,-1.660828849270734153e+00,-1.218289119373351603e+00,2.863584944977105806e+00,-5.259327929363449838e-01,2.593473514562136373e+00
-1.094080268205699369e+00,-6.662577239614577707e-01,-5.589887914647588829e-01,-7.054792977748706839e+00,-1.048610202025606775e+01,-5.703299828944340177e+00,-2.517711917708350455e+00,-2.126224508610760289e+00
-1.783357316625413969e+00,-2.973999460675061268e+00,-3.309697506455597349e+00,-8.538157955678979505e+00,-8.774298951937192115e+00,-4.018995144801148278e+00,-1.148807480301625050e+00,-1.659209677185725207e+00
2.812331862371022062e+00,1.484226435005782996e+00,9.580655836146783066e-01,1.312318374178881975e+00,-2.585265134966463041e+00,1.728808662009111430e-01,3.171770676062333649e+00,2.947978747358471541e+00
2.134278690741433504e+00,2.224512852095689830e+00,3.441809582981946392e+00,5.052916457419652119e+00,3.462928104244060279e+00,3.357421282576738442e+00,2.105324440931557017e+00,1.289754516277505259e+00
3.144993001257672116e-01,8.215199374826630541e-01,2.631811937516282729e+00,5.616755026349860458e+00,8.424215119043552136e+00,8.941050933850753779e+00,1.034068874140727345e+00,-1.924036841695662137e-01
-2.423855997407815988e+00,-3.189908266035260009e+00,-3.912943158280427713e+00,-2.070157004479387108e+00,-1.702912238514905585e+00,-1.304509689936870842e+01,-2.734853953467097476e+00,-2.838450728892266017e+00
-2.176648701021537402e+00,-2.184447912582417661e+00,-2.487155608858802935e+00,-2.832751510560204355e+00,-1.122354816490645391e+01,-4.772022021098176481e+01,-2.577977176100417100e+00,-1.833289975545378425e+00
-1.498196027749872927e+00,-3.121695324110346226e-01,-1.189213111153599733e-01,-5.150193061242304138e-01,-1.098661651148146845e+01,-3.573603811279096476e+01,-1.875777332145295517e+00,-2.316180800638507620e-01
2.473817290304865413e+00,3.193648231654217184e+00,3.664844649537190246e+00,4.036480074278506969e+00,2.793281786883104800e+00,3.415013193700282557e+00,2.815707776711868782e-01,2.153202899952452842e+00
-1.956345137840024728e+00,-1.475509419017185353e+00,-1.873919597850679741e+00,-4.612484498629507712e-01,1.027829285066059484e+01,3.218806958736887225e+01,-2.751758554406971147e+00,-1.442784173047678919e+00
-2.196679839549115609e+00,-2.248980885116181661e+00,-2.968272937571514447e+00,-3.251026405999843938e+00,-1.584994169750123749e+00,1.339070559763479906e+01,-2.619494356455994044e+00,-2.133069519069007214e+00
3.096353277022347861e-01,-1.044989064421165237e+00,-2.404135021608782008e+00,-3.114381267030066347e+00,1.222633563679299318e+00,1.471383778354629435e+01,3.496702533588401884e+00,1.280317026406779801e+00
2.475346906397652536e+00,2.002585752234019800e+00,2.020010908357194435e+00,9.813520511394893120e-01,-1.632009884752183559e-02,8.968025692455713127e+00,4.703353540572962288e+00,3.463383587223343607e+00
2.002891806860836343e+00,2.785002474507854764e+00,2.666830879051738989e+00,2.402898744606027925e+00,-6.510784597551020347e-01,1.206965231386153192e+01,4.308605288795334332e+00,1.777244813188535222e+00
1.562801099365967339e+00,2.046700567075973254e+00,7.208362219480727306e-01,-1.883089363141686290e+00,5.043452690950301687e+00,1.095297615354803078e+01,3.002439212929181256e+00,1.203756857360964272e+00
3.024680612688746884e+00,3.980899426074124392e+00,3.995163038716723403e+00,3.322229954897969240e+00,1.620519673689835738e+00,-7.417413474242184890e+00,-1.603617888112486067e+00,7.472851207322147582e-01
2.090398949798796480e+00,3.052909487519488430e+00,3.148516966774301817e+00,3.243989941218560435e+00,-1.682052082534160942e+00,-1.159387998146781484e+01,-1.360893014599575679e+00,3.542957769893663178e-01
-3.529501491423459036e+00,-2.744401151512166681e+00,-2.602730113918933164e+00,-6.451168880209530165e-01,-1.196391192804910242e+00,-3.825966283900702258e+00,-2.706945590095375387e+00,-3.615625840499046451e+00
-7.540512746308859482e-01,-2.349132868228428261e+00,-1.051252328028818184e+00,7.002966543782696007e-01,8.496001890764929954e+00,4.567868681866229075e+00,2.207444445106386599e+00,8.224641427706258501e-01
-3.645490444506894745e-01,-1.426275309704028160e+00,-3.269641784552931307e-01,7.998856330943027171e-01,4.166557280128424523e+00,2.507575846482604121e+00,7.186477424690934646e-01,5.771600612349252479e-01
-9.075892947136210420e-01,-7.140895918238328033e-01,-4.681293405972041799e-01,-9.809294016253511383e-01,-3.976912921631989839e+00,-4.437854985773382666e+00,-2.993295619584184664e+00,-1.473447439001276393e+00
-2.050985900539192830e+00,-2.650352236526653193e+00,-2.713736282793960619e+00,-2.565205235650328319e+00,-8.359524590060726013e+00,-8.668572097824492673e+00,-2.778694934620991486e+00,-2.762419495764520949e+00
-3.221582722369749074e+00,-4.515802345820355335e+00,-4.482423243580578642e+00,-3.129491561501700048e+00,-8.903169995478299015e+00,-1.033742186220327142e+01,-2.918974488435181147e+00,-3.523753069008288996e+00
-2.429296036475648179e+00,-1.808538140887320900e+00,-7.889667011754393222e-01,-5.408816700615782125e+00,-2.467653157383028706e+00,-5.153288027958069506e-02,-4.210326663542445225e-01,-1.251480588409175310e+00
-4.774922871235383504e+00,-3.578360914491658384e+00,-2.303319288778086005e+00,-2.813014675140898646e+00,2.087252534848514252e+00,1.975594835536835348e+00,-2.102290245767407306e+00,-3.230769740582418947e+00
2.519629590171645894e+00,1.361258541524303922e+00,2.534432789292671018e-01,4.688476497221308215e+00,7.020658976710670629e+00,6.425781239707525572e+00,1.816023518681911142e+00,2.345117360346465230e+00
5.192462555782800138e+00,4.979702092133690527e+00,3.234754278183599840e+00,4.829178478672195851e+00,5.730485323331544478e+00,7.624263614551185064e+00,2.903488490469328553e+00,4.245168162589443739e+00
3.821846880197775409e+00,4.176093268465955077e+00,4.441887464620499770e+00,4.770483694379946904e+00,7.855832530788939394e+00,7.513931229844994064e+00,2.806619574701312736e+00,4.079513481822531595e+00
3.063374505275727522e+00,2.532913033920162427e+00,1.930430283531693991e+00,2.177396231073861710e+00,4.868536843632512046e+00,1.450934198572332967e+00,3.911694963487568621e+00,3.602371998326773905e+00
-3.602714916169875714e+00,-4.094805944061421066e+00,-5.975872249575620465e+00,-6.600682779926264843e+00,-6.260702121909000439e+00,-5.987219745286790129e+00,-2.192775610020611943e+00,-3.188344616186052249e+00
-3.221206897059853969e+00,-3.318163067395792254e+00,-3.548291742045125652e+00,-2.492366947355996842e+00,-7.103023781296206707e+00,-7.743126661538047628e+00,-3.524508440141267407e+00,-3.720058635505666178e+00
-9.281888068262841296e-01,1.463616530776857605e+00,1.738420242308894359e+00,-6.932249980425737590e-01,-1.030918820387385892e+01,-4.631181937678456428e+00,-2.515808442812874635e+00,-1.125386207164324359e+00
5.315962083006345873e-01,1.513789144569535949e+00,1.142018600187506117e+00,-4.525967703808922993e-01,-5.857679915712088459e+00,-1.559088199658436036e+00,-1.326507128109156719e+00,-4.011858538412915731e-01
2.065130311240498617e+00,1.604978957124368222e+00,1.991666956376863418e+00,1.903687543809246874e+00,2.312090864345064389e-01,-1.104372363209088448e+01,5.597419294862464589e-01,1.311921815062476515e+00
3.142250200129770299e+00,3.198186332626513195e+00,5.215504380039718946e+00,3.483403247408092263e+00,5.281552901770181663e+00,-4.183191979603047450e+00,3.831173930060029154e+00,3.502923207036235276e+00
-8.623752551574068725e-01,2.553265079564084328e-01,4.811137300813683737e+00,-1.761536581400572121e+00,1.182869493746638856e+00,3.812542911455075512e+00,7.052873612154231253e-02,-5.942230717204031176e-01
-1.886482668533862928e+00,-2.742321950550144827e+00,-3.897078242054086594e+00,-7.669300763674244514e+00,-9.718132204111402217e+00,-5.466002595538888897e+00,-1.983581986122218366e+00,-1.639950520746284779e+00
2.997944879649837802e+00,1.865112502542170869e+00,-6.513534127831477338e-01,1.756475050721041153e+00,-1.114895202688259701e-01,1.549178938772419301e+00,3.166142771778945431e+00,3.471000085221519260e+00
1.953459141402399402e+00,2.153516402881206826e+00,3.162975448049955229e+00,1.101094175046883805e+01,1.776187174025920967e+01,1.796042847590540958e+01,3.626961806767756258e+00,3.328938044522411488e+00
-2.194716221310453186e+00,-2.708776432212254726e+00,-3.516988251021243794e+00,6.622449433708808009e-01,7.054415337667269803e+00,9.970520864829744312e+00,-1.375229727559052151e+00,-1.289084320463318001e+00
2.190548393737620891e+00,1.723378427416123237e+00,7.292815618820522872e-01,3.661851591396771965e-01,2.119275113608479977e+00,6.079075051263543195e+00,1.837184191221710172e+00,1.456834786897354794e+00
1.809330719814038035e+00,7.818674022951731528e-01,-3.282457129638740589e-01,-6.847549321735746375e-02,-3.784248314819738113e-01,-4.490651371240446110e-01,1.316338781801276170e+00,2.280412882238935790e-01
-3.324354893761588770e+00,-3.950112005051025221e+00,-3.716781417691720435e+00,3.042972562488111543e-01,-1.132627601723599220e+00,-3.450549266903074397e+00,-3.012998156966053553e+00,-4.642291810946598929e+00
-2.895009711710528233e+00,-2.203271450755738936e+00,-2.093770307017522647e+00,4.116635654657913590e-01,-1.337018423125537758e-01,6.042649301279030549e-01,-2.032043451967114223e+00,-3.351672721063484239e+00
1.084818817095139387e+00,1.414426615747021554e+00,1.570613903709817460e+00,-3.375376474643405622e+00,-2.355896913160583583e+00,3.894876429097388293e+00,9.056334503964333926e-01,1.127314869760443816e+00
-3.830111355145664032e+00,-2.363546697434233845e+00,-2.032568536715976037e+00,-7.263438455794236859e+00,-5.320494103495782667e+00,8.842566736450736542e-01,-3.501530209464095211e+00,-3.306493977593210509e+00
-1.048914219269104109e+00,-1.157524421601987541e+00,-1.928573759339941240e+00,-3.571245940489456761e+00,-6.494022972178901121e-01,3.149499701159156562e+00,-7.266343975360758378e-01,-1.162310156450143683e+00
1.642320428148309031e+00,1.932274216771164177e+00,2.075917730236080061e+00,3.661232804841753286e+00,1.575316885832147573e+00,6.121079875899092748e+00,1.135025073726473988e+00,1.216014492102222011e+00
3.038795235705805897e+00,3.273053303145817328e+00,4.417689039311179400e+00,6.877782178489036724e+00,5.030609215265638312e+00,6.903686774066500220e+00,2.169707597483079287e+00,2.964636365697155718e+00
-3.548749318023515009e+00,-3.072280534846768330e+00,-9.909601806879921870e-01,4.104148273449781392e-02,1.571612202652790113e+00,8.564047220747756928e-01,-3.013667225258781723e+00,-2.580763270984996360e+00
-1.906650623157669866e+00,-2.716932111912970793e+00,-3.274114162926034854e+00,-4.567836570660871232e+00,-3.703852700300237721e+00,-1.180556740819031347e+01,-1.524499198952953938e+00,-8.445993600271768376e-01
5.992492215747105888e+00,5.499232754194073536e+00,4.321129184392712652e+00,2.042133029822113421e+00,-9.102811961190436563e+00,-4.566082554351660860e+01,4.343470789615093253e+00,5.691202398253505379e+00
4.621648353512139096e+00,4.919506854778258109e+00,2.841233293621420408e+00,1.812860750849457414e+00,-1.004752499344126804e+01,-3.710560699284849306e+01,2.792798981819878179e+00,4.701865767647876559e+00
-8.146223391576614681e-01,-9.627976644789053573e-01,-2.862992558958450839e+00,-1.920031485245526914e+00,-5.325116542767952765e+00,-3.086705717418201544e+00,-3.115400480636615566e+00,-1.055279226507884527e+00
-3.050215020109029673e+00,-3.249100058535287605e+00,-3.276249137827152769e+00,-2.117454405787492000e+00,6.926899829752796833e+00,3.402783549545852537e+01,-3.087372729006765404e+00,-2.981414007628708784e+00
